Invoice ID,Branch,City,Customer Type,Gender,Product Line,Unit Price,Quantity,GST (%),Tax,Total,Gross Income,Payment,Rating,Date,Day of Week
INV01891,A,Mumbai,Normal,Female,Sports and travel,58.4,9,5,26.28,525.6,551.88,Cash,9.8,11/6/2024,Wednesday
INV01892,A,Bangalore,Normal,Male,Sports and travel,97.68,9,5,43.96,879.12,923.08,Ewallet,6.3,6/20/2025,Friday
INV01893,A,Pune,Normal,Female,Sports and travel,78.06,9,5,35.13,702.54,737.67,Credit card,4.0,12/19/2024,Thursday
INV01894,A,Chennai,Normal,Female,Home and lifestyle,56.43,2,18,20.31,112.86,133.17,Credit card,4.6,3/24/2025,Monday
INV01895,C,Ahmedabad,Member,Male,Home and lifestyle,77.33,6,18,83.52,463.98,547.5,Credit card,4.8,7/8/2025,Tuesday
INV01896,A,Pune,Member,Male,Health and beauty,32.21,5,12,19.33,161.05,180.38,Credit card,5.1,10/28/2024,Monday
INV01897,B,Kolkata,Normal,Male,Food and beverages,24.3,8,5,9.72,194.4,204.12,Credit card,4.0,6/25/2025,Wednesday
INV01898,B,Chennai,Normal,Female,Home and lifestyle,54.67,8,18,78.72,437.36,516.08,Cash,4.2,6/9/2025,Monday
INV01899,B,Ahmedabad,Normal,Female,Health and beauty,12.86,6,12,9.26,77.16,86.42,Cash,8.8,9/17/2024,Tuesday
INV01900,B,Bangalore,Normal,Male,Food and beverages,75.61,8,5,30.24,604.88,635.12,Credit card,8.9,9/19/2024,Thursday
INV01901,A,Hyderabad,Member,Male,Health and beauty,19.58,5,12,11.75,97.9,109.65,Ewallet,7.0,7/25/2025,Friday
INV01902,B,Kolkata,Normal,Male,Sports and travel,43.65,8,5,17.46,349.2,366.66,Cash,6.4,11/2/2024,Saturday
INV01903,C,Pune,Member,Female,Electronic accessories,18.99,1,18,3.42,18.99,22.41,Cash,9.1,5/27/2025,Tuesday
INV01904,A,Hyderabad,Normal,Female,Food and beverages,49.41,6,5,14.82,296.46,311.28,Cash,8.2,8/14/2024,Wednesday
INV01905,C,Hyderabad,Normal,Male,Electronic accessories,52.85,5,18,47.56,264.25,311.81,Cash,4.4,11/18/2024,Monday
INV01906,B,Delhi,Member,Female,Fashion accessories,82.48,2,12,19.8,164.96,184.76,Ewallet,7.9,5/13/2025,Tuesday
INV01907,C,Chennai,Member,Male,Food and beverages,82.07,1,5,4.1,82.07,86.17,Credit card,5.6,4/22/2025,Tuesday
INV01908,B,Pune,Normal,Male,Food and beverages,27.2,3,5,4.08,81.6,85.68,Credit card,9.1,8/7/2024,Wednesday
INV01909,A,Bangalore,Normal,Female,Home and lifestyle,87.7,7,18,110.5,613.9,724.4,Cash,6.3,9/17/2024,Tuesday
INV01910,A,Ahmedabad,Normal,Male,Fashion accessories,54.64,8,12,52.45,437.12,489.57,Ewallet,9.3,7/4/2025,Friday
INV01911,C,Hyderabad,Member,Female,Fashion accessories,69.35,3,12,24.97,208.05,233.02,Credit card,8.6,4/5/2025,Saturday
INV01912,B,Mumbai,Normal,Male,Sports and travel,13.31,6,5,3.99,79.86,83.85,Credit card,8.5,10/6/2024,Sunday
INV01913,A,Mumbai,Member,Male,Home and lifestyle,81.97,8,18,118.04,655.76,773.8,Ewallet,4.3,3/27/2025,Thursday
INV01914,B,Mumbai,Normal,Male,Fashion accessories,10.2,1,12,1.22,10.2,11.42,Cash,5.7,4/28/2025,Monday
INV01915,A,Delhi,Normal,Female,Fashion accessories,20.97,6,12,15.1,125.82,140.92,Cash,5.5,2/5/2025,Wednesday
INV01916,C,Pune,Member,Female,Electronic accessories,58.05,8,18,83.59,464.4,547.99,Ewallet,7.0,6/18/2025,Wednesday
INV01917,C,Mumbai,Normal,Female,Food and beverages,13.84,1,5,0.69,13.84,14.53,Cash,8.8,9/6/2024,Friday
INV01918,B,Pune,Normal,Male,Home and lifestyle,99.35,7,18,125.18,695.45,820.63,Cash,9.7,9/6/2024,Friday
INV01919,C,Kolkata,Member,Female,Home and lifestyle,12.0,7,18,15.12,84.0,99.12,Ewallet,4.0,3/2/2025,Sunday
INV01920,C,Kolkata,Member,Female,Food and beverages,42.54,1,5,2.13,42.54,44.67,Ewallet,6.8,2/4/2025,Tuesday
INV01921,B,Pune,Member,Male,Sports and travel,63.58,6,5,19.07,381.48,400.55,Ewallet,7.4,8/19/2024,Monday
INV01922,B,Pune,Normal,Female,Home and lifestyle,98.76,7,18,124.44,691.32,815.76,Cash,9.0,4/17/2025,Thursday
INV01923,C,Hyderabad,Member,Male,Sports and travel,65.36,3,5,9.8,196.08,205.88,Ewallet,8.6,4/3/2025,Thursday
INV01924,B,Mumbai,Normal,Female,Health and beauty,56.94,4,12,27.33,227.76,255.09,Cash,5.5,6/23/2025,Monday
INV01925,C,Kolkata,Member,Male,Health and beauty,38.31,5,12,22.99,191.55,214.54,Credit card,5.0,12/29/2024,Sunday
INV01926,C,Kolkata,Member,Male,Fashion accessories,62.75,3,12,22.59,188.25,210.84,Credit card,6.7,3/20/2025,Thursday
INV01927,B,Chennai,Normal,Male,Health and beauty,61.02,1,12,7.32,61.02,68.34,Ewallet,5.4,5/24/2025,Saturday
INV01928,C,Kolkata,Member,Female,Food and beverages,98.35,5,5,24.59,491.75,516.34,Ewallet,5.4,2/19/2025,Wednesday
INV01929,B,Mumbai,Member,Female,Food and beverages,39.79,2,5,3.98,79.58,83.56,Ewallet,5.3,4/6/2025,Sunday
INV01930,A,Kolkata,Normal,Female,Fashion accessories,81.6,1,12,9.79,81.6,91.39,Ewallet,5.2,11/5/2024,Tuesday
INV01931,C,Ahmedabad,Normal,Female,Fashion accessories,15.57,1,12,1.87,15.57,17.44,Cash,9.7,10/9/2024,Wednesday
INV01932,A,Bangalore,Member,Female,Sports and travel,39.28,9,5,17.68,353.52,371.2,Credit card,7.3,7/27/2025,Sunday
INV01933,A,Pune,Normal,Female,Health and beauty,58.97,5,12,35.38,294.85,330.23,Ewallet,8.6,12/27/2024,Friday
INV01934,B,Delhi,Normal,Male,Electronic accessories,26.38,8,18,37.99,211.04,249.03,Ewallet,9.3,5/29/2025,Thursday
INV01935,A,Delhi,Normal,Female,Food and beverages,34.33,9,5,15.45,308.97,324.42,Cash,9.6,1/31/2025,Friday
INV01936,A,Mumbai,Member,Female,Fashion accessories,48.95,5,12,29.37,244.75,274.12,Credit card,4.4,7/17/2025,Thursday
INV01937,C,Kolkata,Normal,Female,Electronic accessories,43.74,2,18,15.75,87.48,103.23,Ewallet,4.2,5/7/2025,Wednesday
INV01938,A,Hyderabad,Member,Female,Home and lifestyle,18.33,3,18,9.9,54.99,64.89,Credit card,5.5,7/12/2025,Saturday
INV01939,A,Delhi,Normal,Male,Sports and travel,83.55,1,5,4.18,83.55,87.73,Ewallet,9.7,3/3/2025,Monday
INV01940,B,Hyderabad,Member,Male,Health and beauty,74.17,2,12,17.8,148.34,166.14,Credit card,9.5,2/5/2025,Wednesday
INV01941,B,Pune,Member,Female,Food and beverages,83.49,6,5,25.05,500.94,525.99,Credit card,4.3,4/28/2025,Monday
INV01942,B,Delhi,Member,Male,Home and lifestyle,98.68,7,18,124.34,690.76,815.1,Credit card,5.9,1/12/2025,Sunday
INV01943,C,Mumbai,Normal,Female,Food and beverages,11.71,6,5,3.51,70.26,73.77,Ewallet,9.2,11/22/2024,Friday
INV01944,B,Chennai,Normal,Male,Food and beverages,40.51,5,5,10.13,202.55,212.68,Ewallet,6.4,11/12/2024,Tuesday
INV01945,C,Mumbai,Member,Male,Sports and travel,80.83,4,5,16.17,323.32,339.49,Cash,5.4,2/6/2025,Thursday
INV01946,B,Pune,Member,Male,Home and lifestyle,47.87,6,18,51.7,287.22,338.92,Credit card,4.9,1/1/2025,Wednesday
INV01947,C,Mumbai,Member,Male,Health and beauty,97.41,3,12,35.07,292.23,327.3,Ewallet,8.8,10/30/2024,Wednesday
INV01948,C,Ahmedabad,Member,Female,Sports and travel,29.89,4,5,5.98,119.56,125.54,Cash,4.4,2/5/2025,Wednesday
INV01949,C,Delhi,Normal,Male,Sports and travel,45.41,1,5,2.27,45.41,47.68,Credit card,7.5,12/23/2024,Monday
INV01950,A,Mumbai,Member,Female,Fashion accessories,60.53,8,12,58.11,484.24,542.35,Ewallet,6.4,10/4/2024,Friday
INV01951,B,Kolkata,Normal,Male,Fashion accessories,20.12,6,12,14.49,120.72,135.21,Ewallet,9.0,7/4/2025,Friday
INV01952,B,Hyderabad,Normal,Female,Sports and travel,26.38,7,5,9.23,184.66,193.89,Ewallet,7.8,1/28/2025,Tuesday
INV01953,C,Mumbai,Member,Male,Sports and travel,77.93,1,5,3.9,77.93,81.83,Ewallet,4.8,5/17/2025,Saturday
INV01954,B,Mumbai,Member,Male,Health and beauty,78.25,4,12,37.56,313.0,350.56,Cash,5.4,10/24/2024,Thursday
INV01955,C,Chennai,Member,Female,Food and beverages,29.21,1,5,1.46,29.21,30.67,Credit card,8.1,3/26/2025,Wednesday
INV01956,B,Pune,Member,Female,Electronic accessories,60.97,5,18,54.87,304.85,359.72,Credit card,5.7,4/11/2025,Friday
INV01957,C,Chennai,Normal,Male,Health and beauty,67.07,3,12,24.15,201.21,225.36,Cash,5.7,10/31/2024,Thursday
INV01958,C,Hyderabad,Member,Male,Home and lifestyle,96.99,2,18,34.92,193.98,228.9,Cash,7.6,6/19/2025,Thursday
INV01959,C,Kolkata,Member,Female,Electronic accessories,81.9,9,18,132.68,737.1,869.78,Cash,8.4,1/31/2025,Friday
INV01960,C,Kolkata,Member,Male,Home and lifestyle,28.92,1,18,5.21,28.92,34.13,Ewallet,9.1,12/27/2024,Friday
INV01961,C,Kolkata,Member,Female,Food and beverages,16.65,2,5,1.66,33.3,34.96,Cash,9.0,12/7/2024,Saturday
INV01962,B,Ahmedabad,Member,Male,Electronic accessories,18.17,8,18,26.16,145.36,171.52,Ewallet,4.3,5/15/2025,Thursday
INV01963,A,Pune,Member,Female,Fashion accessories,93.66,5,12,56.2,468.3,524.5,Cash,6.5,4/10/2025,Thursday
INV01964,A,Hyderabad,Member,Male,Electronic accessories,16.2,7,18,20.41,113.4,133.81,Cash,9.7,2/7/2025,Friday
INV01965,B,Ahmedabad,Normal,Male,Food and beverages,61.52,5,5,15.38,307.6,322.98,Cash,7.7,3/12/2025,Wednesday
INV01966,C,Chennai,Normal,Male,Sports and travel,20.25,1,5,1.01,20.25,21.26,Ewallet,7.7,12/24/2024,Tuesday
INV01967,A,Hyderabad,Member,Female,Food and beverages,18.05,9,5,8.12,162.45,170.57,Cash,6.0,8/15/2024,Thursday
INV01968,C,Delhi,Normal,Male,Home and lifestyle,37.85,2,18,13.63,75.7,89.33,Credit card,7.2,7/29/2024,Monday
INV01969,A,Chennai,Normal,Female,Sports and travel,83.37,9,5,37.52,750.33,787.85,Cash,7.1,6/15/2025,Sunday
INV01970,A,Hyderabad,Member,Male,Food and beverages,30.34,9,5,13.65,273.06,286.71,Ewallet,8.2,6/15/2025,Sunday
INV01971,C,Mumbai,Normal,Female,Fashion accessories,21.12,3,12,7.6,63.36,70.96,Cash,9.8,7/26/2025,Saturday
INV01972,A,Pune,Normal,Female,Home and lifestyle,74.48,5,18,67.03,372.4,439.43,Ewallet,9.2,3/14/2025,Friday
INV01973,A,Bangalore,Normal,Male,Food and beverages,40.36,2,5,4.04,80.72,84.76,Ewallet,9.0,12/14/2024,Saturday
INV01974,C,Delhi,Member,Male,Food and beverages,40.22,5,5,10.06,201.1,211.16,Ewallet,9.1,4/29/2025,Tuesday
INV01975,C,Ahmedabad,Normal,Male,Sports and travel,67.01,8,5,26.8,536.08,562.88,Ewallet,9.2,1/14/2025,Tuesday
INV01976,B,Ahmedabad,Normal,Female,Sports and travel,12.03,2,5,1.2,24.06,25.26,Ewallet,4.9,6/11/2025,Wednesday
INV01977,A,Hyderabad,Normal,Female,Home and lifestyle,53.23,4,18,38.33,212.92,251.25,Ewallet,9.8,10/28/2024,Monday
INV01978,A,Ahmedabad,Normal,Male,Sports and travel,89.27,7,5,31.24,624.89,656.13,Credit card,7.9,5/5/2025,Monday
INV01979,A,Mumbai,Normal,Female,Fashion accessories,55.91,2,12,13.42,111.82,125.24,Cash,7.0,9/30/2024,Monday
INV01980,C,Ahmedabad,Member,Female,Home and lifestyle,70.19,7,18,88.44,491.33,579.77,Ewallet,8.3,3/9/2025,Sunday
INV01981,C,Kolkata,Normal,Female,Fashion accessories,34.38,1,12,4.13,34.38,38.51,Credit card,4.7,2/3/2025,Monday
INV01982,A,Kolkata,Member,Male,Home and lifestyle,90.08,8,18,129.72,720.64,850.36,Ewallet,9.5,9/3/2024,Tuesday
INV01983,C,Mumbai,Normal,Female,Home and lifestyle,45.59,2,18,16.41,91.18,107.59,Cash,7.3,8/2/2024,Friday
INV01984,C,Mumbai,Normal,Female,Food and beverages,57.13,1,5,2.86,57.13,59.99,Cash,5.8,10/4/2024,Friday
INV01985,B,Bangalore,Member,Female,Sports and travel,40.63,5,5,10.16,203.15,213.31,Cash,7.0,3/26/2025,Wednesday
INV01986,C,Bangalore,Member,Male,Food and beverages,41.75,1,5,2.09,41.75,43.84,Cash,6.6,6/7/2025,Saturday
INV01987,C,Delhi,Member,Male,Home and lifestyle,62.17,8,18,89.52,497.36,586.88,Ewallet,5.5,8/20/2024,Tuesday
INV01988,A,Kolkata,Normal,Male,Electronic accessories,40.91,3,18,22.09,122.73,144.82,Credit card,8.4,10/4/2024,Friday
INV01989,B,Delhi,Normal,Male,Food and beverages,87.17,5,5,21.79,435.85,457.64,Credit card,5.6,4/19/2025,Saturday
INV01990,A,Pune,Normal,Female,Home and lifestyle,25.21,3,18,13.61,75.63,89.24,Cash,9.1,6/2/2025,Monday
INV01991,C,Mumbai,Normal,Male,Health and beauty,50.99,3,12,18.36,152.97,171.33,Credit card,9.0,6/15/2025,Sunday
INV01992,A,Hyderabad,Normal,Male,Sports and travel,89.63,9,5,40.33,806.67,847.0,Cash,4.5,12/22/2024,Sunday
INV01993,C,Mumbai,Member,Male,Health and beauty,73.49,4,12,35.28,293.96,329.24,Credit card,8.4,4/22/2025,Tuesday
INV01994,C,Chennai,Normal,Female,Electronic accessories,99.27,5,18,89.34,496.35,585.69,Cash,4.0,11/1/2024,Friday
INV01995,C,Mumbai,Member,Female,Fashion accessories,76.32,9,12,82.43,686.88,769.31,Ewallet,4.6,5/30/2025,Friday
INV01996,A,Chennai,Member,Female,Home and lifestyle,97.76,6,18,105.58,586.56,692.14,Cash,6.6,3/20/2025,Thursday
INV01997,C,Mumbai,Normal,Male,Health and beauty,72.9,6,12,52.49,437.4,489.89,Cash,9.7,12/12/2024,Thursday
INV01998,C,Hyderabad,Normal,Female,Food and beverages,48.4,7,5,16.94,338.8,355.74,Credit card,5.4,7/6/2025,Sunday
INV01999,C,Kolkata,Normal,Female,Home and lifestyle,22.06,6,18,23.82,132.36,156.18,Credit card,6.1,8/28/2024,Wednesday
INV02000,A,Mumbai,Normal,Male,Electronic accessories,34.68,7,18,43.7,242.76,286.46,Credit card,5.0,9/14/2024,Saturday
INV02001,A,Hyderabad,Member,Female,Sports and travel,60.37,9,5,27.17,543.33,570.5,Cash,4.9,7/28/2024,Sunday
INV02002,A,Mumbai,Normal,Female,Electronic accessories,68.38,6,18,73.85,410.28,484.13,Cash,8.0,2/2/2025,Sunday
INV02003,B,Ahmedabad,Normal,Male,Health and beauty,96.7,6,12,69.62,580.2,649.82,Ewallet,5.8,10/20/2024,Sunday
INV02004,B,Hyderabad,Member,Female,Health and beauty,60.92,5,12,36.55,304.6,341.15,Ewallet,5.8,9/11/2024,Wednesday
INV02005,B,Delhi,Normal,Male,Health and beauty,33.68,5,12,20.21,168.4,188.61,Ewallet,6.4,1/8/2025,Wednesday
INV02006,C,Ahmedabad,Member,Male,Electronic accessories,19.68,2,18,7.08,39.36,46.44,Credit card,6.4,9/24/2024,Tuesday
INV02007,C,Ahmedabad,Normal,Male,Electronic accessories,14.96,2,18,5.39,29.92,35.31,Ewallet,6.6,9/10/2024,Tuesday
INV02008,C,Delhi,Normal,Female,Fashion accessories,61.59,8,12,59.13,492.72,551.85,Cash,7.2,11/9/2024,Saturday
INV02009,B,Mumbai,Member,Male,Electronic accessories,80.67,5,18,72.6,403.35,475.95,Cash,9.8,6/5/2025,Thursday
INV02010,C,Kolkata,Member,Male,Electronic accessories,33.16,2,18,11.94,66.32,78.26,Credit card,5.6,6/21/2025,Saturday
INV02011,B,Bangalore,Member,Male,Sports and travel,15.7,7,5,5.5,109.9,115.4,Cash,9.7,4/15/2025,Tuesday
INV02012,C,Hyderabad,Member,Male,Home and lifestyle,84.97,7,18,107.06,594.79,701.85,Ewallet,7.8,7/12/2025,Saturday
INV02013,C,Pune,Member,Female,Electronic accessories,51.03,5,18,45.93,255.15,301.08,Credit card,7.1,6/16/2025,Monday
INV02014,C,Chennai,Normal,Male,Food and beverages,77.3,7,5,27.06,541.1,568.16,Ewallet,8.2,10/2/2024,Wednesday
INV02015,A,Ahmedabad,Member,Female,Electronic accessories,32.16,9,18,52.1,289.44,341.54,Credit card,7.6,12/21/2024,Saturday
INV02016,B,Chennai,Normal,Male,Food and beverages,73.3,7,5,25.66,513.1,538.76,Ewallet,9.9,6/22/2025,Sunday
INV02017,C,Ahmedabad,Normal,Female,Electronic accessories,68.02,8,18,97.95,544.16,642.11,Cash,7.9,7/1/2025,Tuesday
INV02018,C,Mumbai,Normal,Male,Food and beverages,84.54,6,5,25.36,507.24,532.6,Credit card,4.2,6/14/2025,Saturday
INV02019,C,Delhi,Normal,Female,Fashion accessories,57.2,9,12,61.78,514.8,576.58,Ewallet,4.6,11/19/2024,Tuesday
INV02020,B,Chennai,Normal,Female,Health and beauty,27.82,3,12,10.02,83.46,93.48,Cash,8.1,3/9/2025,Sunday
INV02021,A,Pune,Normal,Male,Electronic accessories,88.57,5,18,79.71,442.85,522.56,Ewallet,5.3,6/10/2025,Tuesday
INV02022,C,Chennai,Normal,Female,Sports and travel,55.86,3,5,8.38,167.58,175.96,Ewallet,4.4,6/27/2025,Friday
INV02023,A,Bangalore,Normal,Male,Health and beauty,87.35,3,12,31.45,262.05,293.5,Cash,9.6,12/7/2024,Saturday
INV02024,B,Kolkata,Member,Male,Home and lifestyle,98.6,1,18,17.75,98.6,116.35,Cash,5.8,4/26/2025,Saturday
INV02025,A,Mumbai,Normal,Male,Electronic accessories,96.04,8,18,138.3,768.32,906.62,Cash,8.4,9/23/2024,Monday
INV02026,B,Ahmedabad,Member,Female,Sports and travel,72.2,8,5,28.88,577.6,606.48,Ewallet,4.8,9/22/2024,Sunday
INV02027,C,Bangalore,Member,Male,Home and lifestyle,42.36,8,18,61.0,338.88,399.88,Cash,7.2,3/6/2025,Thursday
INV02028,B,Chennai,Member,Female,Health and beauty,86.19,4,12,41.37,344.76,386.13,Credit card,5.7,5/16/2025,Friday
INV02029,B,Ahmedabad,Normal,Female,Food and beverages,71.7,3,5,10.76,215.1,225.86,Cash,7.4,6/8/2025,Sunday
INV02030,B,Chennai,Member,Male,Sports and travel,90.69,7,5,31.74,634.83,666.57,Cash,4.4,11/13/2024,Wednesday
INV02031,B,Kolkata,Normal,Male,Sports and travel,65.68,1,5,3.28,65.68,68.96,Ewallet,4.4,6/1/2025,Sunday
INV02032,C,Hyderabad,Normal,Male,Food and beverages,66.93,2,5,6.69,133.86,140.55,Credit card,9.1,7/12/2025,Saturday
INV02033,B,Bangalore,Normal,Male,Food and beverages,47.66,2,5,4.77,95.32,100.09,Credit card,5.2,5/7/2025,Wednesday
INV02034,A,Hyderabad,Member,Male,Electronic accessories,88.78,7,18,111.86,621.46,733.32,Ewallet,6.3,10/16/2024,Wednesday
INV02035,B,Bangalore,Normal,Female,Home and lifestyle,45.04,9,18,72.96,405.36,478.32,Ewallet,4.8,1/13/2025,Monday
INV02036,B,Hyderabad,Normal,Male,Health and beauty,41.06,7,12,34.49,287.42,321.91,Ewallet,6.6,6/3/2025,Tuesday
INV02037,C,Pune,Normal,Male,Health and beauty,73.04,6,12,52.59,438.24,490.83,Cash,9.6,4/7/2025,Monday
INV02038,C,Pune,Normal,Female,Sports and travel,27.26,9,5,12.27,245.34,257.61,Credit card,4.2,6/23/2025,Monday
INV02039,C,Delhi,Member,Male,Food and beverages,19.3,1,5,0.97,19.3,20.27,Ewallet,7.6,7/15/2025,Tuesday
INV02040,A,Kolkata,Normal,Male,Fashion accessories,19.19,2,12,4.61,38.38,42.99,Credit card,6.0,2/17/2025,Monday
INV02041,C,Hyderabad,Member,Female,Sports and travel,70.77,7,5,24.77,495.39,520.16,Cash,7.6,9/10/2024,Tuesday
INV02042,A,Bangalore,Member,Female,Home and lifestyle,70.02,3,18,37.81,210.06,247.87,Credit card,9.3,7/11/2025,Friday
INV02043,B,Ahmedabad,Normal,Male,Food and beverages,63.99,3,5,9.6,191.97,201.57,Ewallet,5.0,5/18/2025,Sunday
INV02044,B,Kolkata,Normal,Male,Fashion accessories,53.68,5,12,32.21,268.4,300.61,Ewallet,7.0,12/15/2024,Sunday
INV02045,C,Bangalore,Normal,Male,Health and beauty,69.5,2,12,16.68,139.0,155.68,Credit card,4.6,9/1/2024,Sunday
INV02046,C,Chennai,Member,Male,Home and lifestyle,69.28,7,18,87.29,484.96,572.25,Ewallet,9.4,8/30/2024,Friday
INV02047,B,Bangalore,Normal,Female,Home and lifestyle,75.5,4,18,54.36,302.0,356.36,Cash,8.9,3/6/2025,Thursday
INV02048,C,Pune,Member,Male,Food and beverages,75.1,5,5,18.78,375.5,394.28,Ewallet,5.6,11/23/2024,Saturday
INV02049,A,Hyderabad,Member,Male,Electronic accessories,40.45,6,18,43.69,242.7,286.39,Ewallet,5.0,11/1/2024,Friday
INV02050,A,Hyderabad,Member,Female,Food and beverages,88.27,9,5,39.72,794.43,834.15,Ewallet,6.1,1/12/2025,Sunday
INV02051,A,Pune,Member,Male,Electronic accessories,98.14,9,18,158.99,883.26,1042.25,Ewallet,8.7,8/17/2024,Saturday
INV02052,C,Pune,Normal,Male,Electronic accessories,97.55,2,18,35.12,195.1,230.22,Cash,6.0,12/29/2024,Sunday
INV02053,A,Hyderabad,Member,Female,Electronic accessories,91.69,9,18,148.54,825.21,973.75,Ewallet,6.1,7/28/2024,Sunday
INV02054,C,Bangalore,Normal,Female,Fashion accessories,58.86,3,12,21.19,176.58,197.77,Cash,9.9,3/31/2025,Monday
INV02055,B,Kolkata,Normal,Male,Food and beverages,78.76,9,5,35.44,708.84,744.28,Ewallet,5.7,7/29/2024,Monday
INV02056,C,Ahmedabad,Normal,Female,Food and beverages,47.93,8,5,19.17,383.44,402.61,Credit card,6.5,9/7/2024,Saturday
INV02057,A,Mumbai,Normal,Female,Electronic accessories,54.65,4,18,39.35,218.6,257.95,Ewallet,6.9,10/21/2024,Monday
INV02058,A,Chennai,Normal,Male,Health and beauty,52.29,1,12,6.27,52.29,58.56,Ewallet,8.1,11/2/2024,Saturday
INV02059,B,Kolkata,Member,Female,Health and beauty,45.05,6,12,32.44,270.3,302.74,Cash,7.2,3/30/2025,Sunday
INV02060,C,Chennai,Normal,Female,Electronic accessories,94.2,4,18,67.82,376.8,444.62,Ewallet,6.1,10/13/2024,Sunday
INV02061,C,Delhi,Normal,Male,Sports and travel,78.2,2,5,7.82,156.4,164.22,Credit card,8.5,12/31/2024,Tuesday
INV02062,C,Ahmedabad,Member,Female,Home and lifestyle,63.63,7,18,80.17,445.41,525.58,Ewallet,4.6,2/3/2025,Monday
INV02063,A,Mumbai,Member,Female,Home and lifestyle,17.95,4,18,12.92,71.8,84.72,Ewallet,6.8,12/31/2024,Tuesday
INV02064,C,Kolkata,Normal,Male,Electronic accessories,57.29,3,18,30.94,171.87,202.81,Credit card,4.3,5/6/2025,Tuesday
INV02065,B,Delhi,Member,Female,Food and beverages,31.66,5,5,7.92,158.3,166.22,Cash,5.0,3/29/2025,Saturday
INV02066,C,Hyderabad,Member,Male,Sports and travel,24.64,6,5,7.39,147.84,155.23,Ewallet,7.8,2/1/2025,Saturday
INV02067,A,Hyderabad,Member,Male,Electronic accessories,65.75,5,18,59.18,328.75,387.93,Credit card,7.8,7/21/2025,Monday
INV02068,B,Chennai,Member,Male,Sports and travel,41.6,1,5,2.08,41.6,43.68,Credit card,4.9,5/12/2025,Monday
INV02069,B,Delhi,Normal,Male,Food and beverages,56.06,2,5,5.61,112.12,117.73,Cash,7.2,5/13/2025,Tuesday
INV02070,C,Bangalore,Member,Female,Health and beauty,54.56,8,12,52.38,436.48,488.86,Cash,5.9,5/23/2025,Friday
INV02071,C,Chennai,Member,Female,Fashion accessories,40.53,9,12,43.77,364.77,408.54,Ewallet,8.0,9/28/2024,Saturday
INV02072,C,Pune,Member,Female,Home and lifestyle,80.31,4,18,57.82,321.24,379.06,Cash,7.5,3/23/2025,Sunday
INV02073,A,Mumbai,Normal,Female,Health and beauty,14.43,5,12,8.66,72.15,80.81,Ewallet,8.7,12/12/2024,Thursday
INV02074,A,Kolkata,Normal,Female,Health and beauty,45.86,8,12,44.03,366.88,410.91,Ewallet,9.1,12/25/2024,Wednesday
INV02075,B,Delhi,Normal,Female,Electronic accessories,19.21,2,18,6.92,38.42,45.34,Cash,9.9,1/18/2025,Saturday
INV02076,A,Kolkata,Member,Male,Electronic accessories,25.44,4,18,18.32,101.76,120.08,Ewallet,4.5,11/15/2024,Friday
INV02077,B,Pune,Member,Female,Sports and travel,13.45,6,5,4.04,80.7,84.74,Ewallet,5.6,6/17/2025,Tuesday
INV02078,A,Chennai,Normal,Male,Food and beverages,70.0,3,5,10.5,210.0,220.5,Cash,7.6,6/1/2025,Sunday
INV02079,B,Pune,Member,Female,Health and beauty,33.38,8,12,32.04,267.04,299.08,Ewallet,9.6,2/15/2025,Saturday
INV02080,B,Chennai,Normal,Male,Sports and travel,12.56,4,5,2.51,50.24,52.75,Ewallet,4.5,2/11/2025,Tuesday
INV02081,C,Mumbai,Member,Male,Health and beauty,44.95,5,12,26.97,224.75,251.72,Ewallet,5.6,7/11/2025,Friday
INV02082,B,Delhi,Member,Female,Health and beauty,31.25,3,12,11.25,93.75,105.0,Ewallet,6.2,4/12/2025,Saturday
INV02083,A,Bangalore,Normal,Female,Electronic accessories,18.93,6,18,20.44,113.58,134.02,Cash,9.6,6/14/2025,Saturday
INV02084,A,Ahmedabad,Member,Male,Home and lifestyle,20.05,7,18,25.26,140.35,165.61,Credit card,9.9,8/15/2024,Thursday
INV02085,C,Kolkata,Member,Male,Electronic accessories,34.46,7,18,43.42,241.22,284.64,Cash,5.8,11/22/2024,Friday
INV02086,B,Chennai,Member,Male,Home and lifestyle,30.46,7,18,38.38,213.22,251.6,Ewallet,7.0,10/12/2024,Saturday
INV02087,C,Kolkata,Member,Male,Electronic accessories,45.3,7,18,57.08,317.1,374.18,Cash,8.5,12/29/2024,Sunday
INV02088,B,Ahmedabad,Normal,Female,Electronic accessories,18.86,6,18,20.37,113.16,133.53,Ewallet,5.6,7/13/2025,Sunday
